x,y
0.8304489475486173,0.012692930059773677
0.6763517946463262,0.4097196757001603
0.8027816952032713,0.7688250125027614
0.47108181550283934,0.10278971515599244
0.15125747769193887,0.7834956220261827
0.16509805057401727,0.8971723911849134
0.3742473795046598,0.4543641314345853
0.49371768590026677,0.28975707168694775
0.6593857573426826,0.9261575533460227
0.9254502127471594,0.39665676371710923
0.6691694110010803,0.4102723891788892
0.9843471784241457,0.9406459676417839
0.7297516518721391,0.009285163635244231
0.8175391997772021,0.06660797178862488
0.6794904119733333,0.3194899564773417
0.9844518407720149,0.12484181240907744
0.5403337963435435,0.2875394759429869
0.07680720567309895,0.5532006999098575
0.18196496510853677,0.1813860307385562
0.13300585590917302,0.881623604215723
0.9931588807909288,0.9335004333144491
0.3699648270983741,0.756789956662479
0.015230230886360885,0.44823350982785626
0.9435843036430084,0.9888652106570607
0.7268503954293585,0.8812948271679187
0.6706518332682618,0.3959938025408616
0.8445014447733463,0.5586555094772794
0.5524378520130588,0.05374075955840385
0.3040150445526033,0.008157442764691658
0.5072755115933809,0.10216262501745021
0.05956697650882692,0.1486257447622581
0.8063990983442724,0.5551263957399245
0.5330270080040905,0.6029111803048186
0.09752640539819912,0.17815308787900352
0.06714867602734897,0.256344658635968
0.7882791242892393,0.6388943110063
0.11643590056665076,0.9510943122095323
0.9949801363568136,0.7447343359017667
0.0690663019291935,0.8782882755546847
0.18302239953319288,0.17679813088283103
0.3119686834600489,0.6798664232699151
0.6837264516412112,0.17063696587597554
0.41713912940850495,0.27649875274544855
0.16780243758424807,0.42622752367362027
0.8434426122414989,0.019094904081768393
0.9777545874428937,0.5867227815263985
0.18542573606875545,0.3138424286986491
0.6042012365728604,0.46850027757393986
0.30285169409061985,0.5269247966983085
0.9169060298241862,0.6679946374336821
0.30930193920445104,0.7704506412532408
0.0037205289710089406,0.6637229083907021
0.9517649438722242,0.22333505581680346
0.43751262200556096,0.7178625601417223
0.40681503072035086,0.6879138593805538
0.08080257949689851,0.6523377394447296
0.5858206569173523,0.9585027097420723
0.4684087676911016,0.10185794998350917
0.6066928525249037,0.2722185298870724
0.6765060977818987,0.3303580879345711
0.2908291105531695,0.31412916233213695
0.8399642601426947,0.6208221247599862
0.5891375939906085,0.11327608210906637
0.27910142130448046,0.05649331203712016
0.06054898568507783,0.3115270113827313
0.9304669605920595,0.13728535576311363
0.013253213134299058,0.92551749128599
0.5721892874826098,0.9958313271818874
0.4634689094728156,0.5237466142900277
0.5645689650639788,0.44105496064320615
0.5482181188932124,0.8761639474035414
0.6475133552018122,0.9096417154315646
0.14297285086195988,0.8010722668155964
0.38214727750805544,0.09383631763908518
0.28939461997204696,0.06484314187621476
0.8180714064976873,0.3321619196385788
0.2507011105061163,0.8399393309589603
0.6862341519860043,0.2583072394555075
0.399342638918053,0.32742012982528357
0.9745417958008659,0.30968565771950796
0.7665205340983332,0.09633151718598021
0.7982114482765633,0.8667728591319329
0.15724517744467237,0.2474842451931406
0.2532211181897518,0.8674440220356426
0.31720863264908206,0.9618802565350817
0.15296432902596935,0.4247668684011151
0.032389780114998934,0.3542243280954649
0.7537280101732062,0.00334157638650312
0.4076559537081662,0.8780985405268674
0.6440835912693619,0.12210986974278215
0.8260668839051035,0.16582548360748217
0.6098131564747232,0.14183902423666706
0.0699352640663431,0.1468954809732127
0.6054941785539142,0.011750928985354236
0.8636361591883874,0.013905141567540746
0.693475210645809,0.678991798721243
0.8893733488504355,0.47357108999034336
0.025010552138191033,0.40099071358970395
0.09473714268130129,0.11837851143665123
0.12478819786381568,0.532000622147066
0.7008889811231261,0.7065503199883519
0.2928688966649935,0.4177412451615137
0.8728933380861852,0.4629903648559749
0.903533282144105,0.1605490999185838
0.7202592533534963,0.34116792887628333
0.23650007680720664,0.1978565804057294
0.09986776421967314,0.15540105857549014
0.42008328965659847,0.8413457782713795
0.14120602013046746,0.9083472109595725
0.7426737674368277,0.09402540365168266
0.7023667020863389,0.5277069358833799
0.9051145553197353,0.6619025309092716
0.4904200289938164,0.6896310582601511
0.7714559785926515,0.8318676881316731
0.2513885959269253,0.05097427690172973
0.7525442585027501,0.2808632799822134
0.10689379177390879,0.6699179449844189
0.13204815180124463,0.3517944707836038
0.3833337171381592,0.9717989583656972
0.04822358490838197,0.5489098253042013
0.14244999247260093,0.4307116178973738
0.9931813015658189,0.33390467180792427
0.4472230708367011,0.7202062995219117
0.3152417761161459,0.6457324291157819
0.29349529332382907,0.5057334615653135
0.10331426634009044,0.3786788324651962
0.29887760248791173,0.29491097099987085
0.5228863880074274,0.44994668895297674
0.977972272790989,0.7225113479700683
0.2564429018347756,0.41500019004263344
0.6732029732088646,0.5991758623349148
0.8676905909159425,0.5238789793587233
0.08489878355001834,0.6115903510889342
0.03291181458064407,0.8522056604525889
0.9548712297477593,0.457909042330118
0.03860360989751355,0.1716078433933429
0.35057038475952806,0.263274007220789
0.6976174339993029,0.18507914678094317
0.7861406517484016,0.5822803891629325
0.23982001279973408,0.7614798744164484
0.8456956869218382,0.8894784005504494
0.44163376570908874,0.9398775761832446
0.334674152211652,0.22218926313902565
0.2846922239090389,0.17692263999212143
0.05589246027996819,0.4557564034819731
0.9489805194665737,0.488555882166268
0.9783657709041937,0.33906285498898325
0.8584849644244446,0.9788521687821352
0.6066961092825999,0.8444810768733862
0.9171572113982043,0.718345411681344
0.9719662012466485,0.6482464842794678
0.35185832815544893,0.936528557882498
0.22140562669325892,0.17805432957976886
0.8705291835776898,0.37245932252686376
0.7470154243850361,0.16394152309095977
0.05737122250897553,0.9012440226937243
0.3818894700786827,0.869217126563024
0.2769460819620816,0.042490591864291494
0.11184240811953927,0.8863663573156376
0.26276676207916994,0.9826318639985332
0.24564711676231255,0.576927238729891
0.8951982305659426,0.29984411850115544
0.48045670922236705,0.13601879886258628
0.08172393261288902,0.7706997036599429
0.9825745403007952,0.8534113001692902
0.6698769286328642,0.43399020532670574
0.5353666399822934,0.5888064067048695
0.9399607424363872,0.5809259614681747
0.7486247031883148,0.3326540587162681
0.11243626143060648,0.1950824237873483
0.7700300190734034,0.27971828691281053
0.10366298552049658,0.8899337464612391
0.5585472554106367,0.41857944896182364
0.13893306263082783,0.3824818069265793
0.1707325714270438,0.1711378390544891
0.5230906232296447,0.06823403475623002
0.5362877882554546,0.03423243393270292
0.6570390704246888,0.568939070090638
0.21475526930175914,0.23173340379276286
0.6465501741559716,0.44947674861544307
0.8258967075317615,0.7116504165558547
0.5254058682800679,0.5398403605499869
0.6201859643053262,0.5902630414426943
0.5917822114411085,0.4551444852275761
0.8813698961231785,0.12245796541322984
0.36217486469286275,0.8634412153550917
0.33142407534885054,0.30590708678616974
0.4570609265790463,0.5200622343069597
0.6514748577864575,0.2518352633985764
0.2988885614822673,0.20442515782553317
0.4687412469543749,0.4674272468102606
0.6665683756740924,0.8720373286892898
0.7826231486535479,0.6622541476530261
0.6154946582540697,0.3231445575760181
0.14456395039977699,0.6324199795920212
0.6613147483399883,0.57848806686528
0.908657488364221,0.04234480875713975
0.5648812213826059,0.06558709864197798
0.592381835738785,0.8320217433293063
0.7390253212779226,0.12237165284498053
0.9579553392744944,0.7397192435300214
0.7451205010854992,0.09661552848732446
0.33365154007376274,0.4548229810105059
0.8669600619097514,0.25248901674524216
0.9488024752406222,0.18249019648915643
0.10869089049036473,0.17015470734577354
0.20305967499895516,0.28650626348270025
0.12197816941856887,0.9252005676703522
0.9175228340913368,0.6192480188816598
0.6225656150819588,0.5775177525277928
0.8057204775632935,0.4479902796268086
0.3527184896184993,0.05936631809117843
0.9422411476530642,0.9160099056963767
0.9751866809606847,0.4773247417148633
0.17616554622207625,0.037187362327576134
0.48397229692051014,0.6787994005752018
0.25645102329775527,0.5962738951302202
0.7695261321664654,0.8599951781488696
0.6002497454568682,0.7125302432576476
0.6643631282445881,0.3023070155836627
0.21327564502796614,0.2123275236568467
0.6724266568811866,0.9529706250927258
0.2876355364752454,0.7035737184891001
0.0554012954458567,0.5282983584096476
0.3795611375619572,0.8985211377018504
0.10242571375992748,0.6005858992453511
0.980165787336261,0.5675829076294633
0.1416189463197952,0.19173564614809901
0.5206371047567809,0.514965008377461
0.38220119782112993,0.08708565501033227
0.10154081320320119,0.0109356179454706
0.6109170887329564,0.5582068296114955
0.09274177385372262,0.8152990676422707
0.45806416748322754,0.4777093346019925
0.17054166558570094,0.6214197976421364
0.5981324943701157,0.9381991974460443
0.5453002219352951,0.05424695494978726
0.35770394787530435,0.24243989581722614
0.44784499809942624,0.38746687773930955
0.8345441883484677,0.6127892920536718
0.8280968201035176,0.7864102456111439
0.7263762523901265,0.7939042041882803
0.22303854316654104,0.2692062591382408
0.5902878563528376,0.4971781641000328
0.4296113871723196,0.7652430389026359
0.06784350850375798,0.164313106273271
0.3431655383646197,0.20683682154365712
0.4738157992710925,0.6081981960046278
0.8510488428681454,0.9957731548966914
0.060787118632668835,0.751274539522333
0.461371154180897,0.3719939826969968
0.4292847988116506,0.9937312996668464
0.7463141534438762,0.614788898276204
0.7652702583889783,0.08542660021067805
0.1744894179184635,0.00811397937890479
0.3027213516002675,0.9359150903637806
0.8986170401008464,0.012842429032273839
0.22910721477207008,0.28905765838857356
0.5967381352225753,0.8001925517483139
0.8258123565588479,0.26508398432450475
0.0919246511364239,0.008982347136412994
0.5178940927228192,0.008825818970735977
0.6967033120470773,0.14498105931569794
0.23786662980962525,0.8295219031596425
0.5779083136110124,0.1588289055636659
0.5091493147696086,0.4216219031676687
0.8785945097645346,0.8476617446582243
0.955198702363782,0.16100697127459307
0.498886132309869,0.9179140170222695
0.6892197405295276,0.857337901985406
0.8961003360259434,0.40864107739948774
0.22779039893892283,0.11259925272761284
0.6579691527915508,0.23299104980470642
0.8844853774762326,0.3845384083515019
0.34177560777437277,0.24013398420833676
0.10202016966098759,0.32444403328828775
0.5361982181307834,0.6138632182284436
0.4284309973561349,0.5886981253053911
0.4956682750826462,0.44004242318042663
0.5154039976859245,0.4345953629478141
0.45732594164405094,0.6450424754476559
0.4953010096080652,0.5572514714482988
0.8423634694758154,0.024255689729902885
0.5676423654920333,0.4010381304433227
0.9266727813562994,0.5042897395733418
0.01395845780810867,0.6277736500156293
0.7443128298004978,0.2894973747364993
0.5245399622041879,0.0166584141220516
0.923664659581073,0.8891198128221038
0.04937738835797145,0.1125342403249946
0.23746491628915578,0.2178923204462262
0.38668111063113153,0.13233725895064274
0.7018032027452754,0.43378745559922405
0.40927375496735663,0.18375621843378365
0.4242115059221784,0.6441058388221438
0.13619859025381365,0.008720280395754898
0.30588549006926913,0.15651214944958192
0.10772947268384503,0.21912785345978358
0.17410030241039576,0.6889801223800496
0.4958375586983006,0.9426873908632046
0.7216908581101533,0.8061153505840034
0.7317720131756963,0.21036953735044206
0.3158587111340324,0.5568842215164933
0.6732520693354103,0.9397861016905766
0.8547235004678287,0.44796357201446857
0.7936416593579495,0.6613604564611338
0.8282364352252314,0.9368879363069637
0.20821041712052224,0.4900839462267528
0.6455599731676164,0.9714820439365389
0.1937139791078798,0.17634193365884077
0.9439669264446001,0.6985025697037519
0.17123135469514583,0.1844621031843835
0.4298014691576436,0.7253383992201998
0.03872140276092939,0.7723521284371623
0.7632804184027769,0.8228420454112728
0.4260948982794308,0.44967013266917466
0.2539147288808066,0.021882494565967248
0.5657827396782993,0.10294693489135298
0.22620364637709323,0.2960494711040007
0.6754687457657726,0.35730007104160866
0.4991611878555615,0.5371220167252471
0.33492725207108265,0.20037123693625047
0.9590898318077455,0.014302617396548034
0.22681812172821014,0.491639783613251
0.34299988031077455,0.24386749103571126
0.33462074924450425,0.3539828508866313
0.9740439393041064,0.23466850648250803
0.9443423486178604,0.8785630878920725
0.7959589849956534,0.8624961739213649
0.2680628634019765,0.8610260412830825
0.6915239598778392,0.9100886063026385
0.688169537816738,0.6490793377511095
0.6226237437153131,0.5660847606318913
0.5877895448485889,0.9602631279796362
0.5689843908708029,0.322943563415927
0.07526457328492142,0.02541511224331383
0.9639485990035804,0.7692686364378933
0.2159007664150827,0.2494956506587197
0.7633197811410576,0.8571945971012407
0.614533712058058,0.28487357201935004
0.6029417472686734,0.8883006514521598
0.6197955112349862,0.46792800718411287
0.3020375364448916,0.9763113777315134
0.6924740240251002,0.8544272496614619
0.42803818580721986,0.4026104059424078
0.19161992220906288,0.47191797276792724
0.6424077958728729,0.8765219149452185
0.9030530334389903,0.6822627227895616
0.15522814570698984,0.982062766170252
0.08201290616143064,0.49637189290599015
0.4768148517907157,0.3503353057625651
0.21975683601397056,0.10739026536143181
0.7803552431504155,0.9646114351872096
0.04025377131814423,0.8465357959720744
0.7233973808404491,0.11186958173998962
0.9228951216618912,0.06939935243912287
0.4910910398119942,0.9309236076116195
0.5484028897128708,0.5319096602982345
0.4118956438247289,0.21469169337613747
0.2626929856246848,0.3332710830859893
0.9204151485624684,0.29519505420949865
0.534711402914697,0.8623011807223817
0.4307071240471525,0.8683266975649535
0.45476547437738124,0.3504533001693001
0.7915736358740645,0.5118984474448353
0.17570786539489525,0.7260125933573023
0.36030035590048437,0.11310040015972911
0.12203128964499432,0.24710178153291285
0.566619656137721,0.31117039206140973
0.8351472038616337,0.6733263700485957
0.24735876932803325,0.38589801490672293
0.9289910335474697,0.30583724997846595
0.5546773069282511,0.7164425583645185
0.9480389909082187,0.3010476563743666
0.20313802763822209,0.2931565402926577
0.5714874662374152,0.5514852536196013
0.8147278096083863,0.5733397425592544
0.3145140638130164,0.2762126302782558
0.5250631059410137,0.4927597370678233
0.44493158556089274,0.023419301824214478
0.23938676382096669,0.10191709178158603
0.5105303211339165,0.018181046076643503
0.3895044319573896,0.36792040318897734
0.3850644089444767,0.493692290175738
0.17474657442089236,0.6744285823179832
0.6880850895006954,0.5177509909870482
0.9127503982759012,0.6604330296712789
0.53324647525603,0.7305198088746842
0.3210101521618187,0.21070467496263856
0.2948037605699786,0.09234230724994863
0.6842170271991139,0.2874797223896288
0.18331027680579026,0.007177480276077786
0.18851520546089984,0.15213949110083125
0.8105656978856394,0.44735762506884846
0.06530989787494712,0.8560819903606329
0.5464013960357326,0.7179688186258123
0.2803152994726633,0.1723368323523784
0.17299013178454692,0.9276135605110619
0.5430471104680609,0.9166778151643019
0.18610392509185003,0.28638006078088574
0.3472937207596368,0.6877805026127244
0.6309986594543877,0.0766624941094779
0.7642580887009547,0.6371686690100916
0.27171167572728594,0.8181481770738751
0.34914279326293984,0.5819291433730635
0.7047330483400354,0.41090985342882447
0.43789547223463876,0.7033259405569972
0.06266299881104431,0.33131975336461605
0.8005051410501808,0.611840505101232
0.7966593983011505,0.34352482297927567
0.009410676336506607,0.7972306767970753
0.21437887188889193,0.22574654067314992
0.9946294321336979,0.05372227349787617
0.4482437239684106,0.5716794981284746
0.3915068849709634,0.9652760005017438
0.9797491118029911,0.46781147881778007
0.6118510997583823,0.6855920398824161
0.8891780655509453,0.6841328764215608
0.18970772007151981,0.7420271853082474
0.18420903338878358,0.6647316961217827
0.1690261426734686,0.3087073953519749
0.16454296497873833,0.7315236160143969
0.8671676462141428,0.30107534643228595
0.0434526039145785,0.15568077995257246
0.828800073379459,0.01367244443422344
0.3222718135201127,0.5272266426450438
0.49284783656978404,0.9936855160908755
0.9050706527884474,0.8828170040866136
0.7069620230217218,0.41310061140435195
0.20539178306353867,0.012100669192007585
0.5132072102507941,0.07944259806525944
0.4319719775517695,0.8775824030816117
0.9024925796858425,0.3026766418259689
0.4635576861976346,0.020138926962118497
0.4980113178512797,0.5707945117190362
0.3426509957574867,0.4750005048171112
0.5157553541057172,0.4091064121561282
0.7136986230463531,0.6057225347364756
0.7527563987615502,0.34292411314229576
0.1603531775431537,0.23401034796055642
0.30768249040641904,0.6994612878755055
0.03828002972573519,0.1504115079023941
0.42102185774283174,0.22757262412542945
0.017919569740681984,0.178678830287057
0.844560394688352,0.5274017096113004
0.7633263087877927,0.5575312796493654
0.1380689507098969,0.7886633130876911
0.42913647217665385,0.6924112790706275
0.01823877918386385,0.6197155986287038
0.2089211362050405,0.25206076405026856
0.430113311770536,0.7964034247147218
0.1509548084679252,0.641652579113151
0.3452988837604285,0.982920019403051
0.5283729373986293,0.490978659906941
0.23106066776442935,0.9475725058130472
0.766071169865178,0.9134802014799884
0.9906779802152995,0.828918116032923
0.6061753136036556,0.4273098602506602
0.43723402865358196,0.871486952173849
0.2800260368080084,0.11247504545833276
0.4256322905790191,0.931275225394054
0.6357508532001371,0.8941350852923095
0.21540491799615535,0.6521172906474548
0.025156672963060678,0.7306131780827663
0.25797650866458,0.33771483984831185
0.33793623911966875,0.7791722843920434
0.9030246030013712,0.35654709975872656
0.23900281137886414,0.42348884728190717
0.05291330377375103,0.30130457701008495
0.5830950947846101,0.9429839267995425
0.29499237891156294,0.006137285289566252
0.7958344850460924,0.25325135587304726
0.6861506083157906,0.8587002743624057
0.9055799938363969,0.6034030127002151
0.7354132599907469,0.5455877596919747
0.683017643647574,0.885863005181702
0.32357099642452525,0.016534238102738574
0.72377088794758,0.2509045938251333
0.44698705483205026,0.6442916921689357
0.8150761921801725,0.18168675922676225
0.506045569963333,0.915804358510465
0.49399052680989863,0.7372594089527459
0.892053007765824,0.23413836388203924
0.3683411626805083,0.2179190115267391
0.839604013633268,0.7665230802066507
0.2992495724252019,0.5371454973140483
0.5080744515729185,0.7548480008391236
0.4700869224816545,0.9780261276979939
0.9697416957690689,0.19084952117102505
0.5790830156285921,0.2638008585063403
0.24964470493325885,0.2523837165594033
0.3730041889255947,0.08958994649636987
0.20233480035966545,0.33274722208340624
0.888047019274723,0.6733844174439775
0.3218988417041916,0.7813839233614106
0.79948398726006,0.3946957846099365
0.9474902767087477,0.5642507243197663
0.8536440558617776,0.6396614899145763
0.04150907941751569,0.7040363434370951
0.37554677831642125,0.4799267603278413
0.9929843045652353,0.034710006315886055
0.8656972509987418,0.6371433954960242
0.48666213621438814,0.7532272188864936
0.49105521242670847,0.7482104301065973
0.8716114501885786,0.22620285800556417
0.3718233043260657,0.377388822935681
0.6189146282338799,0.8625958787004581
0.856346315578577,0.23182851257207082
0.8062697486278226,0.36683373821023035
0.5114531264027056,0.31368560974442994
0.7312844392924716,0.1658688764959989
0.957248574596904,0.4275539214242743
0.2785503062072108,0.11316035686778014
0.5846701544428425,0.927473016619879
0.25397211642947215,0.9695127260296561
0.2553771417824465,0.3928330356863682
0.8632549950293082,0.6490112005726145
0.24097954589674508,0.5778763008191323
0.012477832021872137,0.4915421898429576
0.20945908123568902,0.385864768047814
0.5087994384882121,0.6295105719351887
0.03015595473485233,0.1283942624893466
0.7279750067598487,0.6967998769330275
0.15118479412816332,0.985418411852767
0.12730855498616467,0.5591746979323858
0.5969971632646546,0.21790239560017222
0.6410410850116471,0.9559683910598064
0.49538959487480094,0.4582667522813325
0.8625271048547856,0.7922393763251282
0.675147406987623,0.023740167847212112
0.2062810200798587,0.3193352105508326
0.20395711618712797,0.4345539083622094
0.789184511963623,0.748504348768354
0.5393776996790971,0.33586984912034645
0.31033971804149063,0.2362605669051826
0.9680947894915658,0.8752976825665837
0.596319435875987,0.9233206638062162
0.5878207151561154,0.7930167981904803
0.24648344215138618,0.3730959810020088
0.21971145936145187,0.577410891434789
0.718202038858718,0.8341080279406748
0.7541327959240859,0.2418963747398274
0.8623344425500524,0.051347698628115945
0.4736630846500859,0.8340436213098535
0.36824573065635524,0.43980146898309425
0.6740221052301767,0.37422599081342656
0.062262528913373916,0.03600895534289017
0.619693813990022,0.6885059093157669
0.6898849215729163,0.25035004553814455
0.14968640755236562,0.685778575498814
0.9737643418374016,0.2871952650412414
0.9745115329805655,0.9480045885581858
0.7799514014568012,0.8995115064980732
0.011715983674287056,0.016202533021468013
0.38348352616832404,0.2471079895270707
0.985556645509241,0.8331017705202463
0.2886553745443837,0.39693420206508934
0.03782205616512424,0.00264432333440201
0.6423391962934544,0.5073044186693104
0.19300551799911658,0.1865348392784003
0.9645491522829052,0.7424565010922
0.3307003737047005,0.49384753487411015
0.3363417198951333,0.04686686981351218
0.46988019187521113,0.7663612396940357
0.2548386132091651,0.19642260380893162
0.9467884165562708,0.2721537009769125
0.09472978200288562,0.8398504617864304
0.9423709689999916,0.707219646700117
0.2607055092655345,0.7986183781899203
0.48911310792777385,0.24412184324696773
0.5978531113923876,0.8086826062278555
0.9297056865239854,0.14294436721456982
0.4901243629204721,0.6418317352801204
0.43716254618164774,0.25530590683387455
0.3630828247587006,0.8280400312123394
0.8704749587003426,0.24015422532302177
0.6708450022011966,0.4402771927664164
0.1625455955380971,0.558142183722606
0.3827046508316322,0.20051634393749185
0.6731211899030297,0.3422274054279375
0.5584346043132302,0.8195357585502697
0.5862347100468276,0.5660079694218892
0.3225083908520262,0.6833098294875091
0.8815603665323158,0.945980684237595
0.47596292216707403,0.7383899937671418
0.9700001617486653,0.21775068031027522
0.5905846944666847,0.6172626398872759
0.20755089323327247,0.46988185101793734
0.0048372193301616795,0.9355557942485426
0.9788943408273373,0.43753622106949697
0.8159348376898709,0.5180318670466796
0.3941149859183164,0.5121782368376038
0.6244720105454351,0.20489113677742543
0.9962871538947969,0.4965114101397735
0.07042604572350197,0.02503132799976382
0.6371120453261357,0.7400369580973308
0.25739879463363013,0.3329453922305694
0.7606470132219431,0.6320393955371422
0.630756599418576,0.8611660568819223
0.34830136055334604,0.020092247935330154
0.6639437990316159,0.8795285943942683
0.37426880791469763,0.8059359565644855
0.606850934222125,0.2624298430569617
0.6852606207636142,0.17672937238498443
0.5680682306707902,0.6003393281004704
0.20005294211830882,0.19426242089527224
0.8624589016855623,0.14912907907396
0.23899642774849728,0.21193482563431543
0.35346597970002747,0.8458168611330207
0.2998416239779734,0.5422255826657194
0.9420998547834868,0.9038450031511535
0.8831510255185332,0.7804879818823535
0.6641388628475458,0.7203666939489614
0.5286290374458879,0.17230744217522365
0.5198938356723041,0.47023971953394106
0.48519158208995483,0.8228582751448428
0.4081762936236538,0.6441989783432479
0.7189996681255972,0.9011634048545232
0.8734425987586065,0.620466954285844
0.369943309593451,0.608591118440496
0.5611421300959735,0.6871814070316647
0.5301785550066151,0.8495140435139004
0.7351638033334364,0.2719311582892967
0.4903503210777317,0.153287678415583
0.1608634641948662,0.43646146374464323
0.8149517599550038,0.7985861852953473
0.16060981848101463,0.16025114505082416
0.35040459841749205,0.6290253798399178
0.2962467717548787,0.057474953718047006
0.6542304061909193,0.8692323981105253
0.42722446966661964,0.7680519650170518
0.2584801526012689,0.5875402315271725
0.37101758403217067,0.22754579452682022
0.15177502158004563,0.9772915294007197
0.724556467160455,0.5192266031683509
0.34651511471531804,0.9560850549228177
0.3290332065058157,0.5449910749686473
0.8386247952833854,0.4706640161019392
0.7134295134489437,0.8978008554158555
0.8102452703779982,0.41700933535454965
0.17535535445684336,0.9600613410005051
0.25973018955212557,0.08998544675062292
0.08476975110319196,0.2382960543271927
0.0359695592713245,0.8268878773167301
0.6499011458703656,0.3846597322593518
0.4185910054759421,0.943798775819088
0.9561901550001219,0.6461991641922042
0.6415111011874381,0.05477517708031965
0.433356263904648,0.2169527819108884
0.6514164731285165,0.8339122271059645
0.31611788568997934,0.025852251436518814
0.6882801113849142,0.36177539511313683
0.3146252457778844,0.213472951048846
0.506072415329933,0.40695034827447485
0.4181342749313589,0.8133418063304229
0.45019235912622135,0.14275667881476106
0.3223810517872884,0.22357088913964973
0.0072170234674564515,0.899156433642578
0.7526321776386792,0.07967871842169305
0.5244525696637012,0.45212925486292166
0.8993731312803893,0.2457588309208848
0.29456415841945094,0.08649947988914852
0.34977110871189376,0.9280141369121838
0.4031943312725882,0.8425307332258904
